Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Age dependency ratio (% of working-age population),SP.POP.DPND,Cambodia,KHM,93.30280504,94.2067651,95.48810812,96.76787657,97.45318733,97.2635586,97.32611796,96.56448153,95.24207754,93.85526014,92.69743458,91.76515933,91.17050228,90.67935637,89.68218258,87.71069423,86.31013696,83.83300826,80.8225932,78.51148062,77.86650454,76.39114355,77.29891176,79.59452199,81.63191498,82.62599674,85.81202546,86.6876079,86.55523362,87.20986386,89.3409706,90.72272326,93.40515773,96.43002365,98.22927155,98.05247207,97.31352985,94.55770177,90.22103372,85.36247994,80.73780315,76.9680612,74.0685554,71.85851208,69.91714853,67.93442622,65.83889802,63.82024606,61.88968236,60.20663986,58.8813727,58.02162163,57.12594225,56.35303623,55.82980567,55.57267499,55.39281195,55.48053499,55.69071487,55.80441188,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Cameroon,CMR,77.85506215,78.71843905,79.5123231,80.22094449,80.79503171,81.22491246,82.36566001,83.21528997,83.87218339,84.45563742,85.02486859,86.20587338,87.24406619,88.15811062,88.94113727,89.5965168,90.72627675,91.63959639,92.38544348,93.02519079,93.59837314,94.67013086,95.60209719,96.39161716,97.01856665,97.47553519,98.38872662,98.9863642,99.32643729,99.45894113,99.39346248,99.68498963,99.69882612,99.43880323,98.89170093,98.06115435,97.53544685,96.7081893,95.6461014,94.4546566,93.22197477,92.52997835,91.79071674,91.01568727,90.20142086,89.36015516,89.05328298,88.60067555,88.07443043,87.54581695,87.0359362,86.80910574,86.51160598,86.131694,85.63353426,85.00019732,84.4851599,83.81921698,83.01763161,82.10219811,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Canada,CAN,70.72416217,71.09696462,71.13649749,70.87558781,70.36453336,69.61860036,68.43446683,66.90970734,65.18189038,63.41221617,61.68833581,59.71119673,57.9710927,56.36375581,54.74724526,53.0894964,51.94107774,50.66818729,49.39771032,48.30200745,47.45675151,46.84991928,46.42797866,46.18604474,46.07402693,46.06398842,46.15467233,46.29706081,46.48349642,46.70298568,46.93979791,47.20882864,47.479474,47.69878407,47.80615574,47.77997772,47.78391385,47.58798393,47.24961716,46.85987972,46.47432724,46.00672167,45.59065693,45.20707408,44.83428989,44.495093,44.23699432,44.03477573,43.93390259,43.97675318,44.17994479,44.64763374,45.13918539,45.70697547,46.38054112,47.15645579,47.82631443,48.61607453,49.48187651,50.36191371,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Caribbean small states,CSS,90.31121007,91.93493892,93.3577117,94.53450016,95.47783844,96.24277048,97.38474112,98.44121983,99.37241871,100.1121118,100.5613279,99.0732926,97.65746969,96.19051323,94.53455193,92.65610683,89.89541869,87.17705668,84.66907946,82.58732483,80.96999539,79.09642476,77.7035724,76.61212357,75.49374218,74.15310325,73.27361258,72.06569568,70.7839023,69.77990447,69.17785525,68.22087373,67.62669443,67.21466916,66.69410691,65.93408792,65.05079804,64.05304996,63.04230915,62.15759243,61.43173478,60.52495221,59.67283313,58.85653153,58.0354101,57.18721797,56.05087843,54.95762754,53.88895679,52.8690129,51.94825609,51.1679778,50.47444333,49.87132888,49.35428046,48.91416671,48.65985911,48.4237815,48.24315002,48.15853355,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Central African Republic,CAF,75.49964764,76.73744738,77.81920513,78.72828236,79.3934852,79.79232456,80.90935928,81.64633077,82.07131099,82.25138518,82.22872868,83.66793402,84.79132369,85.64504657,86.29587966,86.79667492,87.26389396,87.45912953,87.46956944,87.39179644,87.29336345,87.27366556,87.2118471,87.10679144,86.89677016,86.54178053,87.94392997,89.06216071,89.94152929,90.68020956,91.32917873,91.34607906,91.13733469,90.74697018,90.18556198,89.46535436,89.50699001,89.38994353,89.10259445,88.63217295,87.99236345,88.40929063,88.53823324,88.44810199,88.22935235,87.92104898,88.5393527,89.01696106,89.30309823,89.30590997,88.96639778,90.22902551,91.20681764,91.87108235,92.26503799,92.44024963,91.52540799,90.39576061,89.10773164,87.73985849,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Central Europe and the Baltics,CEB,57.41187553,57.52730382,57.28711937,56.77139211,56.14491367,55.51517446,54.71579337,54.09225709,53.55680121,52.99070278,52.3755657,52.25484362,51.9330727,51.58213952,51.44332325,51.61768824,52.07665123,52.84028387,53.71525867,54.33433374,54.48919914,54.49472541,53.99279995,53.23086577,52.58223898,52.22639155,52.0431812,52.15299106,52.36370004,52.39977407,52.12452254,52.07192364,51.67465317,51.03308797,50.33294413,49.67000392,49.06354773,48.49876082,47.94122025,47.31473069,46.59319163,46.00152579,45.37585185,44.73232455,44.10868619,43.54827238,43.26860814,43.06579151,42.96984026,43.00973392,43.2004048,43.77940675,44.38222469,45.06389079,45.8998765,46.91707002,47.93702804,49.22279907,50.64613052,51.99868868,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Chad,TCD,81.14227435,82.31929922,83.5864588,84.75904391,85.51676611,85.72624679,86.60291609,86.89192417,86.77867602,86.56953724,86.45534129,87.19591626,87.93365877,88.65439445,89.25954526,89.67992217,91.05941376,92.13020928,92.97947979,93.73753205,94.47793851,95.85631242,97.0394153,98.04440047,98.8711711,99.55068404,100.7041287,101.552103,102.1641328,102.6005086,102.8895311,103.8082896,104.4659422,104.9067061,105.1853916,105.3493122,106.164455,106.6836546,106.977303,107.1224498,107.1734676,107.7635551,108.0959676,108.1971881,108.0547431,107.6489447,107.7511704,107.5334992,107.0344317,106.3128613,105.4286022,104.9365527,104.2017019,103.2924475,102.2611823,101.1318623,100.3706984,99.47055882,98.43954875,97.28763578,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Channel Islands,CHI,53.10562917,53.43636642,53.34250533,53.3594846,53.6683865,54.17566064,54.23926747,54.08042811,54.18560557,54.65092297,55.2374731,55.28732716,54.98633366,54.433342,53.69808736,52.83386126,52.57412172,52.14005455,51.54110608,50.77220989,49.89594781,49.04838393,48.06684589,47.11543855,46.29097817,45.63819019,45.28062732,44.94102186,44.71218767,44.52739925,44.34456929,44.75289062,45.06839379,45.35850982,45.63590768,45.86302595,46.06735888,46.18579301,46.2260196,46.20407435,46.13695879,46.06898984,45.9330797,45.74519744,45.56025574,45.46657716,45.65670605,45.67824473,45.481177,45.12408826,44.77051914,45.43894199,46.02270679,46.48649134,46.79440732,46.98667757,47.41290237,47.76510373,48.11703486,48.5196234,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Chile,CHL,76.05890371,76.48296138,76.96324706,77.35808554,77.45832619,77.17518812,77.03883431,76.48991448,75.65093846,74.70378459,73.73891393,72.69300097,71.63795183,70.55620258,69.40828919,68.1907239,67.00446758,65.81788598,64.63580753,63.46532558,62.31861068,61.35066869,60.37091791,59.4391707,58.63553165,58.00161518,57.39936781,56.98662346,56.71734114,56.52302216,56.37016549,56.38311938,56.35830548,56.29766428,56.19160941,56.01321498,55.80515696,55.45834559,54.99530908,54.43969826,53.8044575,52.95237534,52.11414626,51.26167413,50.37521572,49.47404697,48.63250315,47.81056507,47.04500689,46.38666199,45.86575643,45.55125749,45.30874235,45.17211913,45.16018131,45.27163419,45.30184992,45.38283894,45.52588834,45.72121631,..
Age dependency ratio (% of working-age population),SP.POP.DPND,China,CHN,77.02467967,77.26000153,78.43375701,79.87771895,80.6736009,80.51255525,81.35256501,81.09076337,80.23330135,79.47205561,79.06785731,79.34339683,79.48545784,79.4866454,79.15355718,78.3350046,76.93361891,75.20847679,73.15732094,70.84480377,68.3780984,65.60204417,63.01466995,60.5791802,58.33106573,56.36281386,55.10570937,54.1158497,53.36412,52.71024884,52.02161163,52.08325862,51.50091727,50.63292878,49.94269591,49.60311031,48.39245227,48.00124094,47.90764398,47.39668968,46.20005635,45.25234082,43.59933981,41.60623466,39.84282606,38.57309665,37.60158774,37.01376633,36.74351372,36.60133718,36.48972288,36.55419199,36.65490765,36.83460387,37.1756399,37.71385735,38.4988746,39.43594557,40.44526875,41.39611978,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Colombia,COL,98.46524726,99.49214912,100.4312112,101.179796,101.5768527,101.5419345,101.4231873,100.8112417,99.81715006,98.5563873,97.06292711,95.56992537,93.81685569,91.82689308,89.68635223,87.50406711,85.05927768,82.89681387,80.93228079,79.0442832,77.18793825,75.89597751,74.42112084,72.92376426,71.61242331,70.56316687,69.65577155,68.96355094,68.40066417,67.8412947,67.23362042,66.66685098,66.13073794,65.58218904,64.97812086,64.29877215,63.75726423,63.03394338,62.22000212,61.43206267,60.71275338,59.84369401,59.10276955,58.39792022,57.59310386,56.63456705,55.6641134,54.52618601,53.31535351,52.17625383,51.18287185,50.18449941,49.36527155,48.68367969,48.08112707,47.5456428,47.02002382,46.53302967,46.1047252,45.74415694,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Comoros,COM,80.21612243,82.04228984,83.88302981,85.62931945,87.07180697,88.09532446,89.41834011,90.26288192,90.72962784,90.92264805,90.91618257,91.405498,91.5841822,91.53718853,91.42467892,91.39329019,91.74417096,91.97183393,92.15128946,92.29207745,92.33302093,93.01723509,93.64594254,94.18759172,94.60241995,94.88567495,95.67310779,96.1565903,96.41011102,96.49619676,96.43209965,96.48992685,96.30815732,95.90293675,95.25708228,94.37713893,93.53787168,92.53677528,91.38731994,90.10521699,88.72337168,87.62821876,86.41493993,85.1487003,83.89769708,82.71048418,81.84707921,81.00060651,80.17825126,79.36359083,78.5527147,77.991425,77.39588388,76.78662963,76.1709117,75.54701507,75.13405947,74.62795448,74.05056806,73.43429608,..
Age dependency ratio (% of working-age population),SP.POP.DPND,"Congo, Dem. Rep.",COD,86.21541354,86.61794235,86.64181241,86.43926323,86.19242272,85.99021666,86.64013671,87.14490213,87.52127771,87.73570653,87.76522811,88.53823475,89.02530986,89.28130336,89.37542527,89.35558892,89.98904843,90.3814431,90.57878287,90.60325284,90.45755132,91.04016741,91.3889018,91.54700985,91.56809987,91.50236785,92.05187626,92.32742558,92.42660039,92.47158486,92.55759172,93.10564611,93.53303524,93.85278871,93.97823768,93.8032984,94.31678114,94.53467534,94.4961875,94.32777744,94.15136732,94.53130486,94.78776752,94.96331186,95.06501202,95.10238584,95.67192779,96.04423096,96.28512487,96.45749941,96.58593605,97.10429053,97.45594416,97.64683056,97.65798663,97.47930515,97.4976527,97.25123086,96.78640987,96.14896267,..
Age dependency ratio (% of working-age population),SP.POP.DPND,"Congo, Rep.",COG,82.62564051,83.74973357,84.80446889,85.77449662,86.61315999,87.31186003,88.47999161,89.42031101,90.18580797,90.84379787,91.4332335,92.4362455,93.27180062,93.95301385,94.4904655,94.88937506,95.73851688,96.39506387,96.84500087,97.0592867,97.02457469,97.12787998,96.8724965,96.34805169,95.66163092,94.87002417,94.22812572,93.51771392,92.70740227,91.74686897,90.63996493,89.6553749,88.53032103,87.34173046,86.18934786,85.12529204,84.2926444,83.51155748,82.78353414,82.08842075,81.4197142,81.16543936,80.85109173,80.5290199,80.26287142,80.08569888,79.84578504,79.66946654,79.52941334,79.34910851,79.07509476,79.79955014,80.32086109,80.65980387,80.85244314,80.90940215,80.77069083,80.46423432,80.00253304,79.40008009,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Costa Rica,CRI,93.48864395,94.69625207,95.08057272,94.95188998,94.68132985,94.38236252,94.28064283,93.88541699,93.17747475,92.0528337,90.46791295,88.37590993,86.06909607,83.58228483,81.02453825,78.52382406,76.14589926,74.0311417,72.13752786,70.41569914,68.86835913,68.0620346,67.17607472,66.38903291,65.89855754,65.75665549,65.83717844,66.19834911,66.692601,67.07944294,67.22658442,67.14524338,66.74040101,66.07625832,65.26355522,64.35974947,63.29787473,62.17608491,60.95917423,59.5940967,58.08102388,56.76686894,55.318771,53.81299179,52.36303697,51.03473991,49.80274108,48.72983114,47.79450285,46.95992292,46.21837734,45.7331155,45.3065789,44.96009102,44.71608114,44.57716775,44.54225461,44.56692021,44.6646068,44.84162022,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Cote d'Ivoire,CIV,83.31788048,84.52825683,85.78734676,86.97448098,87.78869424,88.12469652,89.50097718,90.24055938,90.54602628,90.69177414,90.8489417,91.05124464,90.9872184,90.77401296,90.49157983,90.21140259,90.90398573,91.38240741,91.69218339,91.83444456,91.81917879,92.54623207,92.82460573,92.78595622,92.55157061,92.18073545,92.49168435,92.60332392,92.49006255,92.10652059,91.4677402,91.19559507,90.60259801,89.78628591,88.86324958,87.90707707,87.93667185,87.83553181,87.61208258,87.25756198,86.77215562,87.50457969,88.06190755,88.44823148,88.6655935,88.70542185,88.70681973,88.47790075,88.05648188,87.49678807,86.84430189,86.1635185,85.44429473,84.68403422,83.87211616,83.02068477,82.48673196,81.84230392,81.14602119,80.46574701,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Croatia,HRV,52.53356696,52.52536787,52.30039459,51.87047539,51.32817173,50.73502693,50.39200226,49.86313067,49.25519891,48.72231917,48.359464,48.22092411,48.32167795,48.56107003,48.76567483,48.84624812,49.06037362,49.07879619,48.95507402,48.75483436,48.50015803,47.97841313,47.41997844,46.86928146,46.35856729,45.91446343,45.86689768,45.82435342,45.78448258,45.74783179,45.69814901,46.0225613,46.34512734,46.65630187,46.97655433,47.33643291,47.56173695,47.93003619,48.36995931,48.75335038,49.00384589,49.47107182,49.59840963,49.49723492,49.33702784,49.2056195,48.9417442,48.89097379,48.99513019,49.13214284,49.26008048,49.87511055,50.22562584,50.38822504,50.59739538,51.0274354,51.62353288,52.57957236,53.74531751,54.8523316,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Cuba,CUB,65.87464163,65.93370481,67.311877,69.36178419,71.09543722,72.05285746,73.94581018,74.37107691,74.07389783,74.13999732,75.00969705,75.33946989,76.73370607,78.45225187,79.29273111,78.6715899,77.60004491,75.00759274,71.52364128,68.14069216,65.34407642,62.20209635,59.95371145,58.23319416,56.5094824,54.60819308,53.17379276,51.50128001,49.84055454,48.50849932,47.59680298,47.14668082,46.78970617,46.56933692,46.48084565,46.49309986,46.11957334,46.11318158,46.23675914,46.18740213,45.84616014,45.58197364,44.93093438,44.09722998,43.40350615,42.99896804,42.78652914,42.82332929,43.02860707,43.25168443,43.43422134,43.5425298,43.67286682,43.83649224,44.05731408,44.34471331,44.84759011,45.3158526,45.76718522,46.21445455,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Curacao,CUW,85.50453262,85.79488539,85.41931385,84.74179067,84.13126452,83.63947379,82.92803705,82.79982533,82.8749446,82.57145052,81.57868326,80.72909642,79.0077076,76.74474561,74.49481286,72.49404307,69.18521035,66.22808969,63.52852985,61.0542254,58.87466329,56.94057273,55.47257755,54.22813999,53.09895912,52.07986855,51.86872656,51.96508303,52.27358519,52.72742391,53.27366834,53.57283391,53.91986994,54.24799572,54.53797495,54.78686532,54.70820248,54.64982899,54.48848872,54.33242567,54.30662824,52.8818017,52.03271165,51.46994648,50.97939942,50.57920126,50.67421963,50.56020067,50.42431867,50.53001722,50.95065526,51.01826265,51.58624951,52.44291604,53.30586639,54.06370073,54.6682166,55.02453471,55.20439778,55.43091115,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Cyprus,CYP,74.24931341,74.49699986,73.91635508,72.54688279,70.77954276,68.98223692,69.03010613,69.12925213,69.26625224,69.41167263,69.59112492,67.08532706,64.70437045,62.71985898,61.15307902,59.83326692,58.28157798,56.71063661,55.18718205,53.71930158,52.30308404,52.58836944,52.76306665,52.9272178,53.11591325,53.31562733,53.65334921,53.79983671,54.00833117,54.36934511,54.79103821,54.51078346,54.17297331,53.80190781,53.32190439,52.69270384,52.27756537,51.47662471,50.47998821,49.44638191,48.43086161,47.63437785,46.8167248,46.01729464,45.22384906,44.43171741,43.79848266,43.11837361,42.46069223,41.864407,41.35101451,41.40856296,41.5149339,41.71297036,41.99148015,42.30530214,42.85014972,43.37320112,43.89919863,44.41550023,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Czech Republic,CZE,54.06396812,53.52762829,52.9385256,52.29734588,51.60938601,50.9012777,50.71731235,50.37891969,50.02676568,49.87104365,50.03331513,50.34708846,51.02894207,51.97463706,52.98812421,53.95487187,55.45451991,56.78993553,57.87068386,58.53299609,58.64505435,58.43355732,57.54103544,56.29544614,55.15480315,54.36297744,53.59867013,53.37267213,53.31466956,52.94166098,52.05688407,51.58015064,50.52939942,49.17167402,47.86779398,46.76955681,46.00266323,45.31897349,44.69384743,44.03880809,43.31861863,42.47969722,41.79509029,41.22644806,40.75085427,40.40042772,40.52372916,40.66590616,40.93083865,41.43633241,42.21055027,43.44161882,44.81407317,46.3159572,47.89495856,49.49730996,50.89273244,52.39739062,53.86386184,55.09573898,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Denmark,DNK,55.78848752,55.59097714,55.22334873,54.79830215,54.46766876,54.2976929,54.42811585,54.58302723,54.78336648,55.0128542,55.24812734,55.55180154,55.87178633,56.14661647,56.28891892,56.25627474,56.23795897,56.02406277,55.63568019,55.10858175,54.46514287,53.77205366,52.94526191,52.04700043,51.17692831,50.41103755,49.79162998,49.34577419,49.01782775,48.72329223,48.43464698,48.42041034,48.34512752,48.27744072,48.28519452,48.38101006,48.72989363,49.06517502,49.39665004,49.70752206,49.97727709,50.24059374,50.50526005,50.75846647,50.99870501,51.24166514,51.56839094,51.89149682,52.22582631,52.57754372,52.94594921,53.47484263,53.98379577,54.58655381,55.28684787,55.98335953,56.29815239,56.61999565,56.91495672,57.14921953,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Djibouti,DJI,84.07025112,84.55154005,84.1936493,83.61768516,83.50731757,84.02913398,85.53092534,87.12989732,88.79047325,90.32303121,91.61685989,93.18604359,94.3397454,95.25209783,96.23841541,97.56157744,98.99444382,99.62661602,99.3876111,97.99521633,95.38534392,95.12115156,93.90167796,92.20542155,90.97246067,90.86983039,90.25647468,90.79656486,91.7774797,92.01056994,90.83324983,91.16628812,90.10842956,88.15310341,86.27912267,85.0680367,83.32811156,82.25826469,81.47954544,80.32320224,78.51858117,77.43563551,75.80897237,73.85555845,71.88750278,69.99913183,67.04712689,64.25406174,61.62784482,59.24113455,57.20267631,56.21693533,55.47210089,54.88705588,54.27727803,53.54620533,53.18812168,52.52858001,51.74897771,51.0894531,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Dominican Republic,DOM,103.1276071,104.4460663,105.5280398,106.313585,106.6871421,106.5871629,106.3140477,105.5937403,104.5187555,103.1924424,101.6729137,100.1580602,98.4783957,96.69004792,94.83640809,92.94636575,91.17685427,89.38299493,87.6096658,85.90112997,84.27598692,82.79605886,81.41865316,80.13488773,78.9254072,77.77591073,76.70269847,75.67801163,74.7099703,73.81894125,73.01057079,72.20495927,71.50039482,70.85556346,70.21174271,69.53443789,68.8872688,68.15794986,67.38309873,66.61966273,65.88929527,65.13385989,64.44763812,63.76893013,63.02238059,62.17910721,61.27769031,60.29781611,59.27600217,58.2868944,57.38643724,56.65798971,56.02789768,55.49184336,55.03642949,54.65070595,54.37523106,54.15590328,53.98817641,53.86292148,..
