Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/16/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Saudi Arabia,SAU,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.52700043,15.18500042,15.13599968,15.41600037,15.64099979,15.81599998,16.04500008,16.36000061,16.77499962,17.28199959,16.97900009,16.70599937,16.7329998,17.3239994,17.95199966,18.61199951,19.22500038,18.75,18.44199944,18.04000092,19.20299911,20.61400032,21.39500046,21.38100052,21.81399918,23.26399994,24.34399986,23.71500015,23.12199974,23.33799934,23.52799988
Sudan,SDN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.00099945,24.8579998,25.74600029,26.66300011,27.6060009,28.5739994,29.56500053,29.50499916,29.45000076,29.40099907,29.36000061,29.33600044,29.31900024,29.30500031,29.29100037,29.27199936,29.26000023,29.24500084,29.22699928,29.20800018,29.19000053,29.17399979,29.22699928,29.36499977,29.5340004,29.70400047,29.87299919,30.06299973,30.31500053,30.32500076,30.3409996
Senegal,SEN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.05199814,34.07799911,34.11899948,34.17200089,34.25600052,34.33599854,34.36800003,34.41999817,34.47900009,34.55099869,34.65299988,34.73600006,34.86199951,34.95899963,35.06399918,35.16400146,35.25899887,35.32699966,35.39899826,35.47399902,35.54800034,35.63100052,35.71300125,35.79399872,35.875,35.95700073,36.04499817,36.15399933,36.2840004,36.36100006,36.42599869
Singapore,SGP,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.98099899,51.55899811,52.05799866,53.01699829,53.97600174,54.77799988,55.50600052,56.20899963,55.63100052,56.26699829,56.79499817,57.46300125,56.5530014,57.42399979,57.99399948,58.49300003,59.2159996,59.92499924,62.52000046,62.06900024,63.38999939,64.2440033,65.3789978,65.8690033,67.32099915,68.72899628,69.04100037,69.07700348,69.39399719,69.8239975,70.21399689
Solomon Islands,SLB,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.16999817,82.99299622,82.56300354,82.52899933,82.28800201,82.10900116,82.25700378,82.56900024,82.73600006,82.9980011,83.88500214,84.41500092,84.6989975,84.62599945,84.60700226,84.55899811,84.43099976,84.28900146,84.16200256,84.5019989,84.40599823,84.05899811,84.01200104,84.01699829,84.04299927,84.05400085,84.03900146,84.01599884,83.9960022,83.95999908,83.9260025
Sierra Leone,SLE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.08999634,66.01300049,66.06500244,66.00900269,65.97200012,65.96399689,65.91000366,65.90699768,65.8690033,65.84999847,65.78199768,65.81800079,65.70999908,65.68900299,66.98899841,66.11299896,65.24700165,64.37999725,63.51499939,62.65399933,61.80099869,60.96500015,60.13800049,59.31900024,58.50500107,58.74700165,58.85599899,58.97499847,59.09899902,58.95600128,58.81100082
El Salvador,SLV,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42.19300079,43.04100037,45.17900085,46.8390007,45.35800171,43.91600037,44.14599991,47.8390007,48.27999878,48.06100082,47.8370018,47.61600113,49.3030014,47.53300095,48.35200119,49.18299866,49.55500031,49.68799973,49.81000137,49.17599869,49.0719986,50.04899979,51.18799973,49.61199951,48.59999847,49.5890007,49.00500107,48.92599869,49.25299835,49.56399918
San Marino,SMR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.76600075,25.47100067,25.25600052,25.12299919,24.94799995,24.62599945,24.21299934,23.79199982,23.36000061,23.00300026,22.72299957,22.34799957,22.12899971,22.02300072,21.91799927,21.87000084,21.65399933,21.45199966,21.29400063,21.24500084,21.28700066,21.26399994,21.37299919,21.57699966,21.79999924,21.99699974,22.19400024,22.38800049,22.57600021,22.59300041,22.60899925
Serbia,SRB,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.375,54.74499893,54.97999954,55.05099869,55.09799957,55.04499817,55.17200089,55.2120018,55.33399963,55.6609993,55.54499817,55.41699982,55.23899841,55.04899979,54.86100006,54.66799927,54.60900116,55.45999908,54.70199966,53.40200043,52.13399887,52.54600143,53.26100159,54.41699982,55.21500015,55.50899887,57.93500137,59.41799927,60.46300125,60.72700119,60.94900131
Sub-Saharan Africa (excluding high income),SSA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.85544578,63.85667495,63.86769209,63.89970655,63.94359891,64.08037008,64.19803677,64.28750197,64.36505268,64.45085337,64.51662953,64.54159706,64.57880729,64.6212651,64.65244731,64.65077126,64.6547912,64.61952942,64.52000095,64.26033681,63.97599191,63.90002296,63.29972129,62.84822907,62.68013126,62.71812082,62.74015564,62.87503716,62.93632399,62.90664374,62.87211378
South Sudan,SSD,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.81500244,72.79399872,72.78299713,72.78099823,72.78099823,72.76799774,72.77300262,72.79000092,72.80400085,72.80799866,72.80400085,72.77100372,72.73699951,72.70899963,72.69100189,72.68599701,72.68499756,72.69599915,72.71600342,72.73999786,72.76699829,72.77999878,72.79199982,72.80799866,72.83300018,72.87000275,72.91600037,72.97200012,73.03399658,73.10600281,73.16600037
Sub-Saharan Africa,SSF,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.79635972,63.79908735,63.81127605,63.84440076,63.88928082,64.02716368,64.14583525,64.23613204,64.31466769,64.40143846,64.46845569,64.49446443,64.53279966,64.57630051,64.60839007,64.61085036,64.61649015,64.57978012,64.48310461,64.22544762,63.94563975,63.86950991,63.27181743,62.82591301,62.6597071,62.70099689,62.7219379,62.85831305,62.92065692,62.89186016,62.85820188
Small states,SST,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.36948602,53.5300307,53.75099762,53.90547408,54.10082077,54.00318764,53.96943842,53.84736565,53.73667379,53.67255654,53.72242112,53.86651203,53.93486783,54.31895499,54.51845402,54.83370548,55.16218473,55.25726963,55.55771597,55.69917578,55.82127921,56.15151509,56.71046499,57.5133171,57.78749099,58.10019836,58.24006773,58.50629164,58.55395644,58.73254451,58.89121398
Sao Tome and Principe,STP,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.25400162,39.31700134,39.29000092,39.23500061,39.21099854,39.26399994,39.39699936,39.61800003,39.89799881,40.22200012,40.54899979,40.83599854,41.1230011,41.34199905,41.5320015,41.65399933,42.10499954,42.57099915,42.95500183,43.30500031,43.54499817,43.65599823,43.70800018,43.69300079,43.63800049,43.59400177,43.60200119,43.59000015,43.57899857,43.36700058,43.16899872
Suriname,SUR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8769989,36.95000076,36.73600006,35.68799973,35.84000015,35.66999817,35.77700043,36.40999985,36.69400024,36.5909996,36.9090004,37.40299988,37.78900146,38.56499863,39.55400085,40.09500122,40.77999878,41.37099838,41.84500122,42.18199921,42.73799896,43.36700058,43.64400101,43.93099976,43.91400146,43.47399902,42.75099945,42.84700012,42.97100067,43.12400055,43.2519989
Slovak Republic,SVK,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.72799683,70.84400177,68.56400299,65.81400299,61.34600067,61.48699951,62.52199936,61.95700073,61.29700089,61.95000076,62.74399948,63.45899963,62.85499954,63.09400177,62.99200058,61.49399948,60.9070015,60.71699905,61.3390007,60.63499832,61.32799911,61.0019989,61.88000107,62.59899902,62.94599915,64.34999847,65.52100372,66.04100037,66.03900146,66.33100128,66.5719986
Slovenia,SVN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.12200165,62.13700104,62.14899826,62.14899826,62.16899872,62.22000122,62.35400009,63.24200058,64.36100006,63.06499863,63.0870018,62.58599854,63.78699875,62.4659996,65.81900024,65.89099884,66.66200256,66.81400299,67.73100281,67.63400269,67.5510025,66.77700043,67.23400116,66.80899811,67.31700134,67.90699768,68.61599731,71.32299805,71.8259964,71.90599823,71.91300201
Sweden,SWE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.90899658,81.08100128,79.27200317,77.28299713,76.19200134,76.82900238,77.07700348,76.31900024,75.58100128,76.44799805,75.77200317,75.85600281,75.94100189,75.9260025,75.4280014,75.90100098,76.36499786,76.89199829,76.98799896,76.35199738,76.10900116,77.13300323,77.68900299,78.67199707,79.3219986,80.01699829,80.32800293,80.80400085,81.33399963,81.52600098,81.71399689
Eswatini,SWZ,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8370018,43.98699951,44.08399963,44.17699814,44.31700134,44.50400162,44.66400146,44.85800171,45.07300186,45.29000092,45.52700043,45.79399872,46.0379982,46.27899933,46.50799942,46.70000076,46.91199875,47.09999847,47.29299927,47.48799896,47.69400024,48.11100006,48.54600143,48.95100021,49.30199814,49.55400085,50.16899872,50.65999985,51.04299927,51.25799942,51.37099838
Sint Maarten (Dutch part),SXM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.14599991,24.89900017,24.52300072,24.41500092,24.40299988,24.39599991,21.96800041,19.74600029,17.72599983,19.29700089,21.11400032,20.76300049,20.42399979,20.09900093,18.48800087,17.04599953,15.79599953,14.93700027,15.56299973,13.74600029,13.83500004,13.98700047,14.16800022,14.41600037,14.70400047,14.98099995,15.14099979,15.375,15.56099987,15.47200012,15.37199974
Turks and Caicos Islands,TCA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.41699982,65.29299927,65.18599701,65.2440033,65.14900208,65.11699677,65.05799866,64.9940033,64.93499756,64.9280014,64.92500305,64.82700348,64.7539978,64.65499878,64.46499634,64.3690033,64.35700226,64.33899689,64.33100128,64.32299805,64.26300049,64.27600098,64.24199677,64.23500061,64.22499847,64.2460022,64.31999969,64.3769989,64.40299988,64.39399719,64.39199829
East Asia & Pacific (IDA & IBRD countries),TEA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.56840126,73.64613922,73.73114064,73.6084199,73.46711256,73.33893266,73.22031633,73.01912709,72.79467281,72.5225976,72.15565055,71.31766987,70.38952255,69.6275268,68.84766661,68.17498982,67.63575232,67.68695633,67.38473504,67.04601876,66.69704715,66.77832738,66.6726572,66.39779427,66.28078156,66.09662524,65.91107949,65.7533858,65.7633574,65.59344748,65.39350872
Europe & Central Asia (IDA & IBRD countries),TEC,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.05720271,61.93194003,61.60316097,60.02431421,59.75844944,59.34133737,58.48035257,57.46606338,56.76687088,57.99116626,57.67948724,57.26530977,57.51108615,57.18210052,56.92056713,56.88212472,56.94952099,57.06660145,57.05509626,57.266419,57.4817847,57.79499586,57.84055395,58.07721742,58.1114243,58.41208755,58.68486767,58.97045471,59.25990856,59.21505884,59.16165925
Togo,TGO,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.34700012,82.33399963,82.31600189,82.32299805,82.22299957,82.13700104,82.0490036,81.95800018,81.93000031,81.90699768,81.91300201,81.97100067,82.02899933,82.0739975,82.13800049,82.21600342,82.31600189,81.6309967,80.88999939,80.08000183,79.19499969,78.24099731,78.28099823,78.30500031,78.31199646,78.30000305,78.27999878,78.24299622,78.18900299,77.97299957,77.75700378
Thailand,THA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.49299622,70.1210022,69.78900146,69.46600342,69.17700195,70.50900269,71.96199799,72.48500061,71.26699829,70.17700195,70.92500305,69.5039978,69.64399719,69.81700134,69.80200195,70.29399872,69.53199768,70.42900085,70.70800018,70.73100281,69.92500305,72.41300201,71.71700287,69.03700256,68.26699829,67.97399902,67.27799988,66.64399719,67.18000031,67.1969986,67.21399689
Tajikistan,TJK,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1779995,31.26099968,31.36599922,31.48200035,31.58600044,31.66799927,31.74300003,31.8029995,31.84900093,31.88999939,31.9279995,31.97599983,32.01599884,32.0530014,32.23899841,31.9829998,31.72599983,31.43600082,31.14699936,31.09399986,31.35300064,31.62100029,31.89100075,32.17300034,32.47900009,32.81200027,33.16999817,32.95100021,32.76800156,32.86500168,32.94900131
Turkmenistan,TKM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.42499924,51.74300003,52.27899933,52.54899979,53.11999893,53.48799896,53.61800003,54.01900101,54.10800171,54.07500076,54.18600082,54.29899979,54.45399857,54.55400085,54.59600067,54.52700043,54.45700073,54.35400009,54.23500061,54.19800186,54.21300125,54.27500153,54.40200043,54.55799866,54.70100021,54.81600189,54.90800095,54.97200012,55.01599884,54.99599838,54.98799896
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.43760649,44.79860971,45.77798643,46.75956457,47.63764451,48.63307176,48.49054198,49.65055487,50.20969457,50.6647774,50.98644809,51.55685803,52.22157857,52.82374904,53.81921799,54.37915736,54.7455351,54.7831764,54.90193148,55.62756165,55.23447526,54.97377854,55.97122378,55.92322047,55.68837754,56.07938864,56.38185838,56.87405398,57.41489595,57.57617873,57.7310029
Timor-Leste,TLS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4469986,68.44300079,68.4240036,68.45400238,68.61499786,68.52100372,68.39499664,68.27300262,68.32900238,67.96099854,67.46499634,67.06400299,67.48699951,67.60900116,65.01599884,63.36700058,61.51800156,61.10100174,60.49399948,60.63399887,60.57300186,60.07099915,59.9070015,60.53699875,62.15100098,61.31200027,61.42100143,62.05899811,62.10499954,62.08800125,62.10800171
Middle East & North Africa (IDA & IBRD countries),TMN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.52511879,17.56700284,17.64376282,17.72410639,18.0777507,17.81537162,17.66492298,17.60109623,17.62136223,18.30043568,18.63667225,18.92157915,18.79014919,19.31555868,19.74144056,20.14802315,20.00599665,20.24366427,19.34132893,19.72815384,19.55775303,19.28996235,19.23092167,19.38661794,19.12728058,19.14179756,19.64300603,19.31101686,19.27390588,19.27465457,19.25975768
Tonga,TON,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.63199997,40.18999863,42.68999863,45.11100006,47.43700027,47.15999985,47.02099991,46.82400131,46.57400131,46.38199997,46.32400131,46.59400177,46.98300171,47.42900085,47.83000183,48.03099823,48.14199829,48.15399933,47.92599869,47.7159996,47.54399872,47.66600037,47.8219986,47.9679985,47.95199966,47.84500122,47.7840004,47.74399948,47.74200058,47.72800064,47.73199844
South Asia (IDA & IBRD),TSA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.62862828,30.56548206,30.55622622,30.68090218,30.88902315,30.6478518,30.72520866,30.82001316,30.94741418,30.92158513,30.96961003,31.1768485,31.41154614,31.72390547,32.0446609,32.33219279,31.31112348,30.34703068,29.43519323,28.63187353,27.83248568,26.82070925,25.83576476,25.68234161,25.5295766,25.49534957,25.2660617,25.31213825,25.07397652,25.02715274,24.97592193
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.79635972,63.79908735,63.81127605,63.84440076,63.88928082,64.02716368,64.14583525,64.23613204,64.31466769,64.40143846,64.46845569,64.49446443,64.53279966,64.57630051,64.60839007,64.61085036,64.61649015,64.57978012,64.48310461,64.22544762,63.94563975,63.86950991,63.27181743,62.82591301,62.6597071,62.70099689,62.7219379,62.85831305,62.92065692,62.89186016,62.85820188
Trinidad and Tobago,TTO,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.23400116,43.83100128,45.47600174,47.14699936,48.13000107,49.00600052,51.26100159,51.39199829,51.47399902,51.35400009,50.96500015,51.66400146,52.45399857,54.72200012,56.98199844,59.21699905,59.4090004,58.20100021,59.06200027,57.57600021,56.90100098,56.56100082,58.14099884,58.75099945,59.19400024,57.88100052,58.43899918,58.06100082,57.9980011,58.02899933,58.02299881
Tunisia,TUN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.89999962,23.99600029,24.20700073,24.28800011,24.41699982,24.68899918,24.98600006,25.31299973,25.28000069,25.26000023,25.25499916,25.25900078,25.28300095,25.32999992,25.40099907,25.49699974,26.43899918,26.55699921,26.89900017,26.96100044,26.91600037,27.00300026,27.91900063,27.88199997,27.70000076,27.5,27.30200005,27.1420002,27,26.93499947,26.84799957
Turkey,TUR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.20600128,36.19800186,34.56399918,28.43600082,33.0530014,32.6269989,32.20899963,30.33300018,30.63699913,31.2859993,27.87199974,28.38699913,29.29199982,27.9470005,25.1609993,25.17900085,25.01499939,25.11599922,26.12299919,27.80800056,29.59199905,30.99500084,31.6760006,33.125,33.44599915,34.85800171,36.14899826,37.44599915,38.15200043,38.23699951,38.31499863
Tuvalu,TUV,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.72000122,86.71399689,86.7009964,86.67900085,86.65100098,86.61199951,86.60099792,86.57900238,86.55000305,86.51699829,86.49099731,86.47599792,86.97100067,87.42500305,87.84200287,88.22699738,88.58499908,87.94300079,87.23200226,86.44999695,85.59100342,84.65799713,83.63200378,82.4980011,81.24500275,81.2519989,81.23799896,81.20800018,81.16400146,80.96800232,80.77200317
Uganda,UGA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.83100128,63.80099869,64,64.19499969,64.38999939,64.58699799,64.77300262,64.95500183,65.1309967,65.30000305,65.46199799,65.63500214,65.80200195,65.96499634,66.1269989,66.29000092,66.47399902,66.65599823,66.83999634,67.02799988,67.22100067,67.43000031,67.64299774,67.70400238,67.76300049,67.82700348,67.90699768,67.99900055,68.08300018,68.21900177,68.35500336
Ukraine,UKR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.34400177,67.20999908,67.11499786,67.03500366,67.15299988,67.30599976,66.15899658,64.78900146,63.27299881,61.68399811,62.70199966,62.15599823,62.47299957,62.76900101,62.62799835,61.76900101,61.77700043,61.6780014,61.53699875,61.4280014,61.35200119,61.17100143,60.20199966,61.39699936,59.76599884,60.27399826,60.20500183,60.43999863,60.70100021,60.74000168,60.70299911
Upper middle income,UMC,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1362578,65.18180837,65.32132991,65.08684523,65.07023451,65.06987601,64.84676492,64.73759516,64.55937575,64.70447275,64.42203264,63.85559369,63.47268136,63.04345329,62.70593229,62.36544027,62.04722157,62.12391217,61.84357548,61.71905217,61.31843699,61.26409723,61.39422544,61.15590838,60.9447844,61.02543346,61.07591371,61.19460517,61.26598072,61.12530947,60.96544208
Uruguay,URY,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.02799988,54.49599838,56.72800064,56.11000061,57.73899841,59.16699982,59.86500168,60.58599854,61.30699921,61.00400162,61.90299988,64.70800018,63.28300095,63.5530014,62.82899857,64.09500122,64.30500031,65.59100342,66.8809967,67.21700287,67.15200043,67.97399902,67.94599915,67.22399902,68.16699982,68.13700104,68.34400177,68.19000244,67.98500061,68.23000336,68.48999786
United States,USA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.05899811,66.93499756,67.54199982,67.73000336,68.7460022,69.06800079,69.4280014,70.01399994,69.95600128,69.98400116,69.91600037,69.50900269,69.09300232,68.68199921,68.15299988,68.13500214,68.23200226,67.98100281,68.15399933,67.80599976,67.14199829,66.56099701,66.51699829,66.01499939,66,65.85800171,66.28500366,66.94100189,67.23300171,67.14800262,67.07099915
Uzbekistan,UZB,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.84899902,53.10200119,53.62099838,53.92900085,54.27099991,54.48600006,54.64199829,54.71099854,54.77700043,54.82600021,54.88899994,54.95299911,55.01900101,55.07500076,55.07099915,55.06800079,55.05199814,55.00500107,54.97000122,54.96099854,54.98300171,55.02500153,55.06800079,55.13199997,55.22200012,55.31900024,55.4469986,55.60100174,55.74100113,55.81999969,55.84899902
St. Vincent and the Grenadines,VCT,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.04199982,49.3730011,50.39099884,51.16199875,51.23600006,52.39799881,52.74300003,53.33800125,53.97900009,54.41899872,54.71300125,55.16899872,56.14099884,57.23699951,57.89899826,58.33399963,59.16899872,59.44499969,59.47399902,59.125,58.7140007,58.77399826,59.06399918,59.38199997,59.56600189,59.71699905,60.04899979,60.32699966,60.78900146,60.99200058,61.18600082
"Venezuela, RB",VEN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.96699905,47.87400055,48.52799988,48.72200012,48.68500137,49.17300034,49.3370018,50.0320015,50.21300125,49.84600067,50.33399963,50.79000092,50.15999985,49.64599991,51.2879982,52.35499954,53.09000015,52.76300049,52.84500122,53.16400146,52.9090004,53.08599854,53.01100159,53.33000183,53.27600098,53.12599945,52.08800125,51.23199844,50.13600159,50.12099838,50.03900146
British Virgin Islands,VGB,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
